Advertiser_ID,Advertiser_Name,total_spend,total_creatives,ca_ad_count,avg_ad_spend,avg_impressions,avg_cpi,avg_ad_duration,pct_video,pct_text,pct_image,avg_geo_targets,pct_age_targeted,pct_gender_targeted,avg_pct_target_young,avg_pct_target_middle,avg_pct_target_older,pct_female_only,pct_male_only,avg_ca_districts,has_district_targeting,weeks_active,spend_consistency,max_weekly_spend,pct_spend_in_peak_week,num_states,pct_spend_ca,geo_hhi,cluster_label,archetype,pca_x,pca_y
AR16084131956303855617,"Committee FOR EXCELLENT LOCAL HIGH SCHOOLS - YES ON T, ID# 1478885",100,2,2,50.0,9500.0,0.005846153846153846,1.0,0.0,0.0,1.0,21.0,1.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,1,0.0,100,1.0,23.0,0.045454545454545456,0.045454545454545456,0,Targeted Persuader,-0.7742591707674102,0.9866519494578172
AR03936621475661873153,"COURIER NEWSROOM, INC.",25900,81,2,650.0,329250.0,0.003902714932126697,13.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1.0760223342295447,2900,0.10820895522388059,55.0,0.11406844106463879,0.05954979832005667,1,Hyper-Local Grassroots,1.1340523329873957,1.295583617262976
AR07219215845568806913,California Republican Party,80300,13,13,6126.923076923077,373269.23076923075,0.047607968914470465,6.615384615384615,1.0,0.0,0.0,67.15384615384616,1.0,1.0,0.02564102564102564,0.48717948717948717,0.48717948717948717,0.0,0.0,0.0,0.0,9,0.8807788200891163,27900,0.34701492537313433,51.0,0.9402810304449649,0.8841983447504235,0,Targeted Persuader,-3.1091515650850527,-1.2947550366444578
AR03799764438718873601,KANSANS FOR MARSHALL,35900,21,1,350.0,37500.0,0.009333333333333334,6.0,1.0,0.0,0.0,19.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,39,1.318976987061435,3400,0.09444444444444444,53.0,0.043596730245231606,0.38447831671480226,0,Targeted Persuader,-2.8731465166633727,1.1407092543926676
AR14560612996628873217,THE FOUNDATION FOR GOVERNMENT ACCOUNTABILITY,36100,113,1,450.0,47500.0,0.009473684210526316,8.0,1.0,0.0,0.0,192.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,105,0.725419869877228,1100,0.029891304347826088,51.0,0.02981029810298103,0.06710438378096517,0,Targeted Persuader,-2.7778488196288795,1.5937110567141406
AR13352457198983184385,McCann for Supervisor 2025,9100,3,3,2916.6666666666665,393333.3333333333,0.012131313131313132,18.0,1.0,0.0,0.0,42.0,0.6666666666666666,0.6666666666666666,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,9,1.0862876284182412,3400,0.3655913978494624,41.0,0.7054263565891473,0.4999098611862268,0,Targeted Persuader,-1.5926712557189984,-0.5084819618125191
AR14899878184236351489,ANTONIO LOPEZ,2400,2,2,1200.0,46250.0,0.02527972027972028,5.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.11785113019775792,1300,0.5416666666666666,1.0,1.0,1.0,1,Hyper-Local Grassroots,0.9147071691353139,-2.6234343945261105
AR07831580050565627905,Mahogany for Supervisor 2022,127100,33,33,4077.2727272727275,1177136.3636363635,0.06382110951249707,11.545454545454545,0.24242424242424243,0.09090909090909091,0.6666666666666666,15.0,0.24242424242424243,0.24242424242424243,0.0808080808080808,0.0808080808080808,0.0808080808080808,0.0,0.0,0.0,0.0,7,0.8651246453955204,43400,0.3411949685534591,52.0,0.9400461183704842,0.8838592202178777,1,Hyper-Local Grassroots,0.68769483906252,-0.629677350753732
AR11943177188196483073,TALARICO INC,7500,15,14,500.0,59964.28571428572,0.04942044230279525,7.714285714285714,0.5,0.2857142857142857,0.21428571428571427,17.428571428571427,0.6428571428571429,0.5714285714285714,0.22857142857142856,0.24285714285714285,0.17142857142857143,0.07142857142857142,0.0,0.0,0.0,14,0.9508473092253145,1600,0.21052631578947367,49.0,0.5555555555555556,0.31565490539849533,0,Targeted Persuader,-0.7974079740311256,0.45473091014536876
AR17448177165370654721,CROWD FIRE SOLUTIONS LLC,1500,16,9,94.44444444444444,25555.555555555555,0.004535692339613908,10.777777777777779,0.6666666666666666,0.0,0.3333333333333333,3.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,1.0,1.0,10,0.8232573003104723,600,0.2857142857142857,36.0,0.1836734693877551,0.06289046230737193,0,Targeted Persuader,-1.21779839444176,1.8345445030524443
AR03451377513668804609,"California Alliance for Progress and Education, an alliance of busines",100,2,2,50.0,2000.0,0.05714285714285715,1.0,1.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100,1.0,3.0,0.3333333333333333,0.3333333333333333,1,Hyper-Local Grassroots,1.2449855927246114,-1.3799434747923072
AR05626461995902435329,UNITED DEMOCRACY PROJECT (UDP),1813000,194,17,10508.823529411764,684117.6470588235,0.09178838616208858,16.470588235294116,0.9411764705882353,0.058823529411764705,0.0,33.705882352941174,0.9411764705882353,0.9411764705882353,0.13725490196078433,0.3235294117647059,0.48039215686274506,0.0,0.0,0.6470588235294118,0.6470588235294118,58,0.8386767195591088,112800,0.06221388781644697,53.0,0.09787280943458614,0.15815942207206282,0,Targeted Persuader,-2.55615440551017,1.9234246876546683
AR15405156158620565505,Golden State Leadership Fund PAC,105300,5,5,20300.0,970000.0,0.021304249929636927,11.6,1.0,0.0,0.0,3.0,1.0,1.0,0.4,0.3,0.3,0.0,0.0,1.0,1.0,5,0.367226619978133,29500,0.2804182509505703,1.0,1.0,1.0,0,Targeted Persuader,-3.2466806737140925,-1.2704312415812227
AR10887341666969059329,"Essential Workers Supporting Pilar Schiavo for Assembly 2022, Sponsored by Labor Organizations",30200,1,1,32500.0,1375000.0,0.023636363636363636,18.0,1.0,0.0,0.0,48.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4,0.672243342184295,13600,0.4533333333333333,51.0,0.8555240793201133,0.7323307305250827,0,Targeted Persuader,-3.0105354414290555,-1.3765168268950512
AR02905297160994029569,MARISOL RUBIO FOR SENATE 2020,300,20,20,55.0,550.0,0.1,11.05,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,100,0.3333333333333333,4.0,0.6,0.44,1,Hyper-Local Grassroots,2.822262451626037,-0.8102511166631162
AR14534530587953201153,Ranjiv Khush for Marin Water Board 2022,1000,7,7,150.0,19142.85714285714,0.02546243230453757,15.428571428571429,0.7142857142857143,0.0,0.2857142857142857,24.0,1.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,5,0.5590169943749473,400,0.3333333333333333,34.0,0.23809523809523808,0.0748299319727891,0,Targeted Persuader,-1.5133130234198187,1.1914638669396036
AR13809604979574439937,Action for the Climate Emergency,34300,39,3,2050.0,620833.3333333334,0.0036456876456876456,4.333333333333333,1.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1.85698566392902,6400,0.1763085399449036,51.0,0.119533527696793,0.04658773130243351,1,Hyper-Local Grassroots,1.0652786795973141,1.5013746961561207
AR11297933891857285121,"Renters and Homeowners for Rent Control Yes on 33, Sponsored by AIDS Healthcare Foundation",598000,10,10,58765.0,3346250.0,0.1676577915376677,37.9,0.4,0.6,0.0,2.0,0.4,0.4,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,7,0.4500474756206989,138100,0.23089784317003845,54.0,0.9913621262458472,0.9828003554044661,1,Hyper-Local Grassroots,0.3679165638000285,-1.7245082813320318
AR08876309679718793217,"CALIFORNIANS AGAINST PANDEMICS, SPONSORED BY PUBLIC HEALTH NONPROFIT ORGANIZATIONS",12600,2,2,6125.0,195000.0,0.07730769230769231,59.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.853916534768296,1800,0.140625,56.0,0.6432748538011696,0.4189665196128723,1,Hyper-Local Grassroots,2.8198170844766315,-0.2522271897982891
AR17361091377684807681,JOSH HARDER FOR CONGRESS,468100,146,141,3185.4609929078015,205039.0070921986,0.1556514510820551,30.680851063829788,0.5957446808510638,0.40425531914893614,0.0,66.86524822695036,0.6737588652482269,0.5319148936170213,0.24231678486997635,0.24657210401891252,0.18486997635933805,0.028368794326241134,0.0,0.24822695035460993,0.24822695035460993,222,2.710962565984373,38900,0.08250265111346766,56.0,0.9550106609808102,0.912258536740604,0,Targeted Persuader,-1.0538804584202384,-0.09230555928569577
AR01457408572492087297,California Apartment Association Housing Solutions Committee,244600,59,59,4233.050847457627,218245.7627118644,0.047458926933030936,8.627118644067796,0.9830508474576272,0.01694915254237288,0.0,38.389830508474574,0.9830508474576272,0.9830508474576272,0.327683615819209,0.327683615819209,0.327683615819209,0.0,0.0,0.0,0.0,11,1.2393259617123364,67700,0.27689161554192226,53.0,0.875710804224208,0.7805562502928346,0,Targeted Persuader,-3.0645120833349377,-0.6101543557072387
AR14403679736356143105,JOSH NEWMAN FOR SENATE 2024,259900,80,80,3295.0,260787.5,0.03594172916866416,26.2625,0.95,0.05,0.0,94.35,0.9,0.9,0.2833333333333333,0.3,0.31666666666666665,0.0,0.0,0.0,0.0,21,0.5417472629331196,24300,0.09349749903809157,49.0,0.9916030534351145,0.9832798205232792,0,Targeted Persuader,-2.680938607200869,-0.9995056424332854
AR00108561792396951553,RE-ELECT SUSAN WENGRAF FOR CITY COUNCIL 2020,200,1,1,150.0,5500.0,0.02727272727272727,14.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,100,0.3333333333333333,51.0,0.16666666666666666,0.09722222222222221,1,Hyper-Local Grassroots,2.9099292870276643,0.19540878043333787
AR16608906402152316929,"NRA Victory Fund, Inc.",4752100,625,2,85000.0,1968750.0,0.04166666666666667,5.0,1.0,0.0,0.0,3717.0,1.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,31,0.769521915585906,429700,0.09042508417508417,51.0,0.007637763797420414,0.12019068377932303,0,Targeted Persuader,-2.061912800717617,2.1051640038035817
AR00946231323087863809,RAUL CAMPILLO FOR CITY COUNCIL DISTRICT 7,900,3,3,283.3333333333333,3500.0,0.07121693121693122,4.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.131370849898476,900,0.9,53.0,0.4444444444444444,0.22839506172839508,1,Hyper-Local Grassroots,2.735879777705614,-0.7931360553133533
AR09283394522643955713,STEPHEN SHERRILL FOR SUPERVISOR 2026,2700,2,2,1250.0,108750.0,0.01520979020979021,13.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.693888666488711,1600,0.5925925925925926,1.0,1.0,1.0,1,Hyper-Local Grassroots,0.8914198407091822,-2.4633282314809954
AR12226064521952755713,COMMITTEE FOR SAFE AND MODERN MORAGA SCHOOLS - YES ON D,600,4,4,175.0,43750.0,0.13058047834518421,12.0,0.0,0.25,0.75,3.0,0.75,0.0,0.15000000000000002,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,5,0.37267799624996495,200,0.3333333333333333,27.0,0.20689655172413793,0.07015457788347206,1,Hyper-Local Grassroots,0.30138041370535346,1.3749810678871146
AR01459614192817405953,Sigala for Assembly 2022,1800,12,12,166.66666666666666,22125.0,0.052969003763121414,9.416666666666666,0.75,0.08333333333333333,0.16666666666666666,99.5,0.9166666666666666,0.0,0.18333333333333335,0.3666666666666667,0.3666666666666667,0.0,0.0,0.0,0.0,3,0.7788762414183548,1200,0.631578947368421,52.0,0.32727272727272727,0.1193388429752066,0,Targeted Persuader,-1.3072954425180916,0.5205824141451346
AR04995270647144775681,Oregon Ranked Choice Voting Advocates,2600,4,2,650.0,2000.0,0.2285714285714286,42.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.7410212048487567,500,0.19230769230769232,27.0,0.02857142857142857,0.5183673469387755,1,Hyper-Local Grassroots,3.1265060557234485,0.138321316073456
AR11598798635864686593,BELIA RAMOS FOR SUPERVISOR 2024,4300,1,1,4250.0,237500.0,0.017894736842105262,29.0,1.0,0.0,0.0,9.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,5,0.30491836056815314,1300,0.29545454545454547,1.0,1.0,1.0,0,Targeted Persuader,-2.970956025571551,-1.9693264515387678
AR01888001412105764865,Association of Mature American Citizens Inc,293800,53,3,1216.6666666666667,68333.33333333333,0.017655502392344497,11.0,1.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,131,0.6139339667040447,6600,0.022441346480788847,56.0,0.08741496598639456,0.0411779813966403,0,Targeted Persuader,-2.6833542667836126,1.7159544584626836
AR05476727049278193665,Colin Hernandez for California Assembly 2026,200,1,1,150.0,17500.0,0.008571428571428572,2.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,200,1.0,1.0,1.0,1.0,1,Hyper-Local Grassroots,0.9324044679242823,-3.4228941492791294
AR03432218317396377601,"NEW DAY MEDIA SERVICES, LLC",488700,816,83,399.3975903614458,2777.10843373494,0.18353579486109606,12.602409638554217,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39,0.9660999468311431,40800,0.08355519148064715,55.0,0.06584867075664622,0.03510423593076308,1,Hyper-Local Grassroots,2.717921601644224,2.1147823363873552
AR13702439927722016769,Rosilicie Ochoa Bogh for Senate 2024,46200,4,4,12325.0,603250.0,0.041375222816399285,25.25,1.0,0.0,0.0,156.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,6,0.6605271919922043,17200,0.3722943722943723,1.0,1.0,1.0,0,Targeted Persuader,-3.0620334210937017,-1.7811197775002232
AR05834128131430023169,"WORKING FAMILIES ORGANIZATION, INC.",44900,46,5,1170.0,100000.0,0.01332929292929293,14.8,0.8,0.2,0.0,3.0,0.8,0.8,0.5333333333333333,0.26666666666666666,0.0,0.0,0.8,1.0,1.0,16,1.7536676205760289,16900,0.37555555555555553,54.0,0.12551440329218108,0.0967924943690833,0,Targeted Persuader,-2.717688000314273,3.586918356149878
AR05278694164618280961,CALIFORNIA REAL ESTATE INDEPENDENT EXPENDITURE COMMITTEE - C A R,1800,22,22,109.0909090909091,681.8181818181819,0.14545454545454548,16.727272727272727,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.4018412065082196,600,0.35294117647058826,15.0,0.75,0.59,1,Hyper-Local Grassroots,2.780774292471784,-1.1472375654504274
AR08265258102626975745,SD WORKING FAMILIES OPPOSING J MCCANN SUP 2025,1800,7,7,292.85714285714283,159500.0,0.043587530116941886,6.857142857142857,0.42857142857142855,0.0,0.5714285714285714,33.0,1.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,3,0.7131973913518906,1000,0.5882352941176471,50.0,0.25757575757575757,0.0775941230486685,0,Targeted Persuader,-1.2693547575478545,1.1425643622856978
AR11818682389981298689,RE-ELECT MAYOR LONDON BREED 2023 % VIEW AVENUE GROUP LLC,23500,5,5,4600.0,225000.0,0.020727272727272726,9.6,1.0,0.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6115741476922502,7500,0.32051282051282054,1.0,1.0,1.0,1,Hyper-Local Grassroots,0.8308411902871032,-1.9570966667170544
AR14594389993834151937,Colangelo for Supervisor 2022,900,1,1,950.0,37500.0,0.025333333333333333,6.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2,0.4714045207910317,600,0.6666666666666666,5.0,0.6923076923076923,0.5029585798816567,0,Targeted Persuader,-2.860498429888116,-1.2785685784744665
AR08083457067609751553,NIDA FOR NC,33400,10,1,2250.0,162500.0,0.013846153846153847,7.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7649418100144179,9800,0.2934131736526946,51.0,0.013262599469496022,0.6988791872172464,1,Hyper-Local Grassroots,2.591545806209559,-0.0026812521773215696
AR05179027215131607041,BRANDON PRESLEY CAMPAIGN,213100,41,5,290.0,1100.0,0.1514285714285714,21.4,0.0,1.0,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1.3662771417114081,34400,0.16119962511715089,51.0,0.0009302325581395349,0.9759662520281234,1,Hyper-Local Grassroots,2.7027403468540916,0.01922476441308338
AR03084128019967639553,Mundial Media Inc,396700,176,10,14600.0,2817500.0,0.0060609993721448836,12.1,1.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1.7017343461456051,97400,0.24527826743893225,55.0,0.22054380664652568,0.1635049323106661,1,Hyper-Local Grassroots,0.9470142463576281,1.2441845012199977
AR01920662508088066049,"Teresa Keng for CA State Assembly District 20, 2022",1700,4,4,425.0,49875.0,0.009123931623931623,41.0,1.0,0.0,0.0,36.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,7,0.3307189138830738,300,0.1875,1.0,0.8235294117647058,0.7093425605536332,0,Targeted Persuader,-2.856773669042889,-0.9580262675589157
AR07161198808859148289,CALIFORNIA REPUBLICAN PARTY FEDERAL ACCT.,100000,122,122,844.2622950819672,37528.688524590165,0.09561289189812257,6.401639344262295,0.04918032786885246,0.48360655737704916,0.4672131147540984,9.30327868852459,0.8442622950819673,0.04918032786885246,0.10327868852459016,0.285792349726776,0.4551912568306011,0.0,0.0,0.47540983606557374,0.09836065573770492,9,1.469299631913759,48100,0.4805194805194805,56.0,0.9347408829174664,0.8740002431467612,0,Targeted Persuader,-0.5483473469463686,-0.46229493954379763
AR02387383203846422529,ASSOCIATED BUILDERS AND CONTRACTORS,473200,280,19,1602.6315789473683,118605.26315789473,0.03298551501908191,32.36842105263158,1.0,0.0,0.0,156.78947368421052,0.631578947368421,0.631578947368421,0.12280701754385963,0.25438596491228066,0.25438596491228066,0.0,0.0,0.0,0.0,55,1.7973364972008987,69500,0.146779303062302,51.0,0.05809303304567459,0.08735304415412708,0,Targeted Persuader,-1.4201839182100973,2.0255859994603638
AR04505728694198730753,Chambers for Louisiana,5800,9,1,150.0,37500.0,0.004,2.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.5236775984771684,1000,0.17543859649122806,51.0,0.01,0.2006,1,Hyper-Local Grassroots,2.1714446540220944,1.9204887835551971
AR11776064889791971329,US House of Representatives,2158900,1852,287,891.6376306620209,77968.64111498257,0.165843834781295,27.16724738675958,0.1951219512195122,0.759581881533101,0.04529616724738676,15.45993031358885,0.05574912891986063,0.05574912891986063,0.008362369337979094,0.01904761904761905,0.028339140534262484,0.0,0.0,0.3205574912891986,0.3205574912891986,309,1.9798599363941418,146900,0.06802500578837693,56.0,0.11316910538988702,0.060502005698200786,1,Hyper-Local Grassroots,2.1300820439847232,2.3897979327013337
AR15498621089432469505,Justin Davidson,500,105,9,50.0,500.0,0.1,11.0,0.0,0.5555555555555556,0.4444444444444444,22.0,0.2222222222222222,0.2222222222222222,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.0,52,0.46362740666232916,100,0.019230769230769232,55.0,0.018518518518518517,0.018518518518518517,1,Hyper-Local Grassroots,1.8776738130615205,1.8058888518501148
AR17425726787198910465,BARBARA LEE FOR U.S. SENATE,23700,2,1,17500.0,27500.0,0.6363636363636364,297.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0965623464225993,3100,0.13025210084033614,55.0,0.6062992125984252,0.37268274536549073,1,Hyper-Local Grassroots,4.145139705173775,-0.11336524093701021
AR11236956471629447169,STOP AB 650,100,10,10,50.0,500.0,0.1,7.4,0.0,1.0,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,100,0.25,4.0,0.5,0.5,1,Hyper-Local Grassroots,2.8762642643294827,-0.7677347126982834
AR01070320212533837825,DAVITA INC.,40700,5,5,8370.0,541800.0,0.02874138286893705,38.4,1.0,0.0,0.0,145.8,0.8,0.8,0.2,0.26666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,14,0.8528633042990015,7500,0.18337408312958436,38.0,0.918552036199095,0.8439221146168177,0,Targeted Persuader,-2.196841260707543,-1.0511437068497016
AR07421038901428486145,BACK THE BADGE PAC,1700,2,2,900.0,826250.0,0.0014475524475524475,13.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.5400617248673217,700,0.4375,42.0,0.29310344827586204,0.09809750297265157,1,Hyper-Local Grassroots,2.17929894218684,1.3109479294915278
AR13331130298356727809,SAVECALIFORNIANOW,17700,11,11,1590.909090909091,117090.90909090909,0.014082094844830561,19.181818181818183,1.0,0.0,0.0,60.81818181818182,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,8,1.4901502542694642,10400,0.5810055865921788,40.0,0.5700934579439252,0.39186828543977625,0,Targeted Persuader,-2.9800021273526016,-0.08421890347803665
AR02847617365116452865,STEVE HANSEN FOR MAYOR 2024,800,2,2,400.0,3000.0,0.13428571428571429,26.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.3423265984407288,200,0.25,7.0,0.8,0.6600000000000001,1,Hyper-Local Grassroots,2.853148380672004,-1.4582095278213696
AR16774254843387707393,"BOWLING FOR ALAMEDA COUNTY DEMOCRATIC CENTRAL COMMITTEE, AD-18 2024; ZAC, ID# 1466273",800,1,1,750.0,17500.0,0.04285714285714286,23.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.5773502691896257,300,0.375,52.0,0.47058823529411764,0.25259515570934254,1,Hyper-Local Grassroots,2.816287996299211,-0.3329265055923331
AR15322995736350556161,RON DESANTIS FOR PRESIDENT,1015100,509,29,834.4827586206897,245396.55172413794,0.005539206742985968,4.793103448275862,1.0,0.0,0.0,8286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1.59773981788972,295000,0.29069767441860467,56.0,0.09691716733970256,0.055337294869633194,1,Hyper-Local Grassroots,0.8118506747713531,2.4919351683242947
AR17572181323701813249,Gary Carter Green,800,28,1,50.0,1500.0,0.03333333333333333,9.0,1.0,0.0,0.0,40.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,23,0.19982631347136331,200,0.08333333333333333,52.0,0.018867924528301886,0.018867924528301876,0,Targeted Persuader,-2.584319443812172,1.2425120535658938
AR15791086354877644801,E STREET GROUP LLC,7700,3,1,50.0,3500.0,0.014285714285714285,14.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.4218689335590948,5400,0.6835443037974683,51.0,0.0851063829787234,0.033046627433227706,1,Hyper-Local Grassroots,2.7134526184581538,0.5697713059975515
AR13188944306511020033,Rachel Kertz for San Rafael City Council 2024,400,6,6,100.0,22500.0,0.08716339869281046,9.833333333333334,0.5,0.16666666666666666,0.3333333333333333,3.0,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,0.6928203230275509,300,0.6,56.0,0.06779661016949153,0.020396437805228387,0,Targeted Persuader,-0.5722424445476784,1.0571343929032668
AR04260880648832548865,J M MOLINA INVESTMENT COMPANY,4900,12,3,50.0,11500.0,0.004421052631578947,4.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,3,1.0293687385966217,3500,0.7,53.0,0.010869565217391304,0.055293005671077505,0,Targeted Persuader,-0.9027047329094736,1.9889440109489984
AR15631686735404990465,Phat Bui,1600,4,4,400.0,39375.0,0.010681818181818181,8.0,1.0,0.0,0.0,9.0,1.0,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,2,0.5823232315653921,1200,0.7058823529411765,56.0,0.22535211267605634,0.06169410831184289,0,Targeted Persuader,-2.780743293133858,0.27325437292765337
AR10406975447794450433,ROLLING SEA ACTION FUND,81800,16,1,4250.0,275000.0,0.015454545454545455,3.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1.0093743695839057,17700,0.21664626682986537,51.0,0.026066350710900472,0.17764931156083646,1,Hyper-Local Grassroots,1.0830172235420328,1.0258103629470332
AR03740810033986797569,TONI ATKINS FOR GOVERNOR 2026,3800,15,10,340.0,48800.0,0.017257208838632986,17.6,0.3,0.7,0.0,6.1,0.3,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,15,1.3985265580026929,1500,0.39473684210526316,56.0,0.35714285714285715,0.13520408163265302,1,Hyper-Local Grassroots,1.0274500915479008,0.6363326087688675
AR07895285548120539137,SWALWELL FOR AMERICA,105800,1626,508,154.13385826771653,41625.984251968504,0.02875569105397364,22.716535433070867,0.0,0.00984251968503937,0.9901574803149606,108.08858267716535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20669291338582677,0.0688976377952756,13,0.37952419722569564,15300,0.14474929044465468,56.0,0.1529745042492918,0.061455343425345595,1,Hyper-Local Grassroots,2.0509462271883603,2.743331284955873
AR12064858215897104385,RECALL DISTRICT ATTORNEY GEORGE GASCON,300,2,2,200.0,1000.0,0.16666666666666669,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6666666666666666,100,0.3333333333333333,51.0,0.42857142857142855,0.26530612244897955,1,Hyper-Local Grassroots,3.031070145317655,-0.360449726215816
AR03057044076458147841,AMERICAN INNOVATORS NETWORK % JILL BARCLAY,81100,5,2,1250.0,5500.0,0.22727272727272727,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1.435930938700344,18800,0.2318125770653514,53.0,0.029411764705882353,0.7784138408304497,1,Hyper-Local Grassroots,2.88259481961752,-0.01219341339989222
AR13265040647275937793,Public Democracy America,1949300,611,2,300.0,32250.0,0.0076315789473684215,84.5,0.0,1.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,1.7310968740426511,90700,0.04642235643361654,56.0,0.022414854329093147,0.09029896961071862,1,Hyper-Local Grassroots,2.7361628876166493,2.0191076699382573
AR10773085710010286081,GREG RATHS FOR CONGRESS 2020,12400,27,27,464.81481481481484,46777.77777777778,0.08164886015384812,31.14814814814815,0.37037037037037035,0.5925925925925926,0.037037037037037035,3.0,0.37037037037037035,0.37037037037037035,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.0,0.0,1.0,1.0,8,0.756053849597572,3500,0.2845528455284553,51.0,0.7378048780487805,0.5459547888161813,1,Hyper-Local Grassroots,0.49396809193977526,-0.05459024784720992
